 INFO  Accepting connections at http://localhost:3000
 HTTP  21/02/2026 23:55:50 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 GET /assets/index-C_ixqoED.js
 HTTP  21/02/2026 23:55:50 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 Returned 304 in 2 ms
 HTTP  21/02/2026 23:55:50 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 GET /weather-icon.svg
 HTTP  21/02/2026 23:55:50 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 Returned 304 in 2 ms
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 GET /
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 Returned 304 in 1 ms
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 GET /assets/index-C_ixqoED.js
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 GET /assets/index-CFVvAVb1.css
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 Returned 304 in 2 ms
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 Returned 304 in 1 ms
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 GET /weather-icon.svg
 HTTP  21/02/2026 23:56:01 2a02:1210:3a4f:7000:b60e:dc82:96f5:23f3 Returned 304 in 1 ms
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 GET /
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 Returned 304 in 2 ms
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 GET /assets/index-C_ixqoED.js
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 Returned 304 in 1 ms
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 GET /assets/index-CFVvAVb1.css
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 Returned 304 in 1 ms
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 GET /weather-icon.svg
 HTTP  22/02/2026 17:40:27 2a02:1210:3a4f:7000:40e1:6d67:f166:5e02 Returned 304 in 1 ms
 HTTP  23/02/2026 22:23:07 2a02:1210:3a4f:7000:e5ab:f948:8d3e:f6cb GET /
 HTTP  23/02/2026 22:23:07 2a02:1210:3a4f:7000:e5ab:f948:8d3e:f6cb Returned 304 in 1 ms
 HTTP  23/02/2026 22:23:07 2a02:1210:3a4f:7000:e5ab:f948:8d3e:f6cb GET /manifest.json
 HTTP  23/02/2026 22:23:07 2a02:1210:3a4f:7000:e5ab:f948:8d3e:f6cb Returned 304 in 1 ms
 HTTP  23/02/2026 22:24:14 100.70.163.124 GET /
 HTTP  23/02/2026 22:24:14 100.70.163.124 Returned 304 in 2 ms
 HTTP  23/02/2026 22:24:14 100.70.163.124 GET /manifest.json
 HTTP  23/02/2026 22:24:14 100.70.163.124 Returned 304 in 1 ms
 HTTP  23/02/2026 22:42:36 100.70.163.124 GET /
 HTTP  23/02/2026 22:42:36 100.70.163.124 Returned 304 in 2 ms
 HTTP  23/02/2026 22:42:36 100.70.163.124 GET /assets/index-C_ixqoED.js
 HTTP  23/02/2026 22:42:36 100.70.163.124 Returned 304 in 2 ms
 HTTP  23/02/2026 22:42:36 100.70.163.124 GET /assets/index-CFVvAVb1.css
 HTTP  23/02/2026 22:42:36 100.70.163.124 Returned 304 in 2 ms
 HTTP  24/02/2026 16:04:20 100.108.197.117 GET /apple-touch-icon-precomposed.png
 HTTP  24/02/2026 16:04:20 100.108.197.117 Returned 200 in 2 ms
 HTTP  24/02/2026 16:04:20 100.108.197.117 GET /
 HTTP  24/02/2026 16:04:20 100.108.197.117 Returned 200 in 1 ms
 HTTP  24/02/2026 16:04:20 100.108.197.117 GET /apple-touch-icon.png
 HTTP  24/02/2026 16:04:20 100.108.197.117 GET /favicon.ico
 HTTP  24/02/2026 16:04:20 100.108.197.117 Returned 200 in 3 ms
 HTTP  24/02/2026 16:04:20 100.108.197.117 Returned 200 in 2 ms
 HTTP  24/02/2026 16:04:20 100.108.197.117 GET /weather-icon.svg
 HTTP  24/02/2026 16:04:20 100.108.197.117 Returned 200 in 1 ms
 HTTP  25/02/2026 01:00:31 100.80.97.51 GET /
 HTTP  25/02/2026 01:00:31 100.80.97.51 Returned 304 in 2 ms
 HTTP  25/02/2026 01:00:31 100.80.97.51 GET /assets/index-CFVvAVb1.css
 HTTP  25/02/2026 01:00:31 100.80.97.51 Returned 304 in 1 ms
 HTTP  25/02/2026 01:00:31 100.80.97.51 GET /assets/index-C_ixqoED.js
 HTTP  25/02/2026 01:00:31 100.80.97.51 Returned 304 in 1 ms
 HTTP  25/02/2026 01:00:31 100.80.97.51 GET /weather-icon.svg
 HTTP  25/02/2026 01:00:31 100.80.97.51 Returned 304 in 2 ms
 HTTP  25/02/2026 15:50:12 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /
 HTTP  25/02/2026 15:50:12 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 200 in 1 ms
 HTTP  25/02/2026 15:50:12 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /
 HTTP  25/02/2026 15:50:12 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 200 in 2 ms
 HTTP  25/02/2026 15:50:13 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /assets/index-C_ixqoED.js
 HTTP  25/02/2026 15:50:13 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 200 in 2 ms
 HTTP  25/02/2026 15:50:13 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /assets/index-CFVvAVb1.css
 HTTP  25/02/2026 15:50:13 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 200 in 1 ms
 HTTP  25/02/2026 15:50:13 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /weather-icon.svg
 HTTP  25/02/2026 15:50:13 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 200 in 2 ms
 HTTP  25/02/2026 15:50:15 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /
 HTTP  25/02/2026 15:50:15 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 304 in 2 ms
 HTTP  25/02/2026 15:50:15 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /assets/index-C_ixqoED.js
 HTTP  25/02/2026 15:50:15 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /assets/index-CFVvAVb1.css
 HTTP  25/02/2026 15:50:15 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 304 in 2 ms
 HTTP  25/02/2026 15:50:15 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 304 in 1 ms
 HTTP  25/02/2026 15:50:16 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /weather-icon.svg
 HTTP  25/02/2026 15:50:16 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 304 in 1 ms
 HTTP  25/02/2026 15:50:20 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /
 HTTP  25/02/2026 15:50:20 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 200 in 1 ms
 HTTP  25/02/2026 15:50:20 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /assets/index-C_ixqoED.js
 HTTP  25/02/2026 15:50:20 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 GET /assets/index-CFVvAVb1.css
 HTTP  25/02/2026 15:50:20 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 304 in 2 ms
 HTTP  25/02/2026 15:50:20 2a02:1210:3a4f:7000:ca93:b50f:481f:93c9 Returned 304 in 1 ms
